BoostPressure,EngineFuelRate,EngineLoad,EngineOilPressure,EngineRpm,GroundSpeed,HaulDistance,Payload,TankFuelLevel,GearSelect,ServiceHours
104.48,302.15,90.37,492.73,1543.08,14.62,0.86,187.8,78.75,4.4,286.9263959492673
92.78,249.63,74.03,507.1,1614.52,10.05,0.97,187.8,78.43,3.0,180.08883668197086
18.28,67.24,16.6,502.08,1514.42,16.17,1.11,187.8,78.69,3.0,69.91334233575617
32.33,113.68,34.37,504.77,1547.95,13.65,1.27,187.8,78.91,3.0,636.6903927060484
76.45,244.55,80.0,470.88,1356.02,5.55,1.39,187.8,78.18,1.47,441.04607396785286
25.52,119.35,40.43,468.37,1351.83,3.47,0.89,118.94,78.32,0.97,697.262735992932
76.08,216.94,62.83,505.85,1605.1,19.83,0.08,0.0,77.93,3.57,188.82192661071895
48.95,140.92,38.8,505.73,1586.18,22.03,0.31,0.0,78.19,4.0,211.39416157556116
21.28,70.11,22.17,507.3,1559.13,20.88,0.52,0.0,78.3,4.0,543.1387426049914
4.25,39.42,20.5,415.5,925.48,4.57,0.7,0.0,78.61,4.0,671.6491632833495
2.57,50.4,28.2,392.63,794.43,1.02,0.7,0.0,78.28,-0.73,644.5051120015924
0.3,16.73,8.43,378.6,700.62,0.0,0.7,0.0,78.76,0.0,505.38694738245977
0.02,16.45,8.2,384.42,701.18,0.0,0.7,0.0,78.76,0.0,620.5946273512818
0.0,16.37,8.2,388.9,699.73,0.0,0.7,108.67,78.65,0.0,707.6528442065028
22.55,129.35,40.03,484.43,1382.28,7.77,0.7,180.76,78.24,1.17,543.237168925989
101.8,304.33,92.0,503.43,1594.22,11.18,0.79,189.5,77.53,4.0,542.2989999018027
102.3,271.17,81.33,500.83,1559.3,14.58,0.92,189.5,77.35,4.27,367.2582319659123
27.35,149.05,57.57,428.12,1078.98,6.07,1.04,189.5,77.62,5.0,406.85375312193355
40.87,166.28,64.0,445.97,1114.18,3.4,1.1,189.5,77.68,0.4,377.5926431585831
14.63,72.19,30.1,450.67,1215.08,1.1,0.78,138.97,78.02,0.53,631.262268205086
32.03,128.96,34.37,508.2,1593.87,15.42,0.04,0.0,77.56,3.73,124.33063255052548
26.58,86.18,23.87,514.42,1622.22,22.3,0.24,0.0,77.41,4.4,632.1224550126935
8.62,58.34,24.6,445.78,1087.82,6.12,0.4,0.0,77.53,0.6,220.46666727222328
1.13,23.33,13.33,380.3,713.43,0.22,0.4,0.0,77.89,-0.17,502.66086419174826
0.07,17.41,8.93,381.35,699.87,0.0,0.4,15.18,77.99,0.0,305.7207950959855
0.03,17.1,8.5,386.73,700.07,0.0,0.4,110.39,77.99,0.0,157.42947747578728
26.17,162.51,48.8,494.42,1453.08,9.17,0.4,184.12,77.39,2.33,448.6665998075041
97.78,299.57,90.7,499.37,1540.28,9.87,0.5,182.7,76.79,4.0,499.973056036426
101.5,264.49,82.07,502.02,1587.67,14.6,0.62,182.7,76.67,4.0,709.6300880075432
55.25,185.46,63.2,462.87,1304.7,8.58,0.77,182.7,76.93,2.33,181.79423047139426
14.83,72.78,30.77,437.67,1159.95,1.33,0.53,121.8,76.96,0.5,509.99191977804
29.43,143.23,38.3,493.15,1467.73,13.45,0.02,0.0,76.86,3.43,684.4019550857192
22.27,89.43,25.37,508.4,1556.37,23.12,0.22,0.0,76.93,5.37,573.1410313664237
7.85,36.05,13.23,397.22,842.88,4.17,0.4,0.0,76.66,1.6,537.4508965838322
2.72,53.63,28.5,397.2,809.37,1.88,0.4,0.0,76.85,-0.2,87.54035668907454
2.48,47.45,31.43,396.92,788.82,1.0,0.4,0.0,77.12,-0.13,493.35470380804327
1.2,39.85,25.43,379.65,700.58,0.0,0.4,27.95,77.2,1.0,444.0778896366246
1.05,39.35,25.27,380.62,699.45,0.0,0.4,106.82,76.55,1.0,775.4217393615763
34.52,163.31,52.83,487.97,1427.72,9.27,0.4,174.23,76.58,2.07,189.38253115516272
113.88,310.94,95.07,495.95,1543.28,11.78,0.52,186.8,76.27,3.0,532.054268889362
124.28,330.92,97.03,495.08,1565.92,17.38,0.64,186.8,76.3,4.7,204.75500644143904
40.38,157.82,61.07,439.78,1096.92,6.2,0.8,186.8,76.31,1.57,619.9120707366092
23.73,119.79,43.2,477.98,1451.8,4.88,0.53,124.53,76.35,1.3,780.1015888497059
48.12,147.02,42.0,495.97,1511.13,30.8,0.18,0.0,76.09,6.0,352.31879378281883
15.88,78.12,29.23,471.27,1281.22,10.67,0.38,0.0,76.3,3.43,312.3772150328732
1.22,25.9,12.77,374.68,715.53,0.1,0.4,0.0,76.49,-0.13,782.1897039203395
0.48,23.2,13.37,376.77,700.42,0.0,0.4,0.0,76.58,0.17,304.91613630761276
0.27,18.19,9.57,381.82,700.87,0.0,0.4,74.51,76.58,0.0,363.5207902007678
41.82,207.47,66.3,471.75,1320.67,9.85,0.4,166.13,76.23,2.0,23.692352423880948
112.88,316.73,96.4,492.28,1537.37,10.23,0.51,178.3,75.64,3.0,307.00100983379525
118.35,317.28,94.6,498.02,1575.9,15.45,0.63,178.3,75.76,3.8,406.8215592210472
41.4,155.14,66.47,426.62,1011.7,6.77,0.79,178.3,75.78,3.8,396.72268912119034
33.42,166.98,62.8,477.18,1386.63,1.9,0.8,178.3,75.92,-0.1,557.3073032366228
14.1,80.29,25.5,436.23,1148.0,7.67,0.13,23.77,75.79,2.83,498.0140744490491
23.4,89.87,23.07,508.77,1603.55,18.92,0.12,0.0,75.56,4.0,179.79210422953474
11.18,53.28,14.7,461.4,1254.65,13.33,0.34,0.0,75.83,1.4,61.81483228938305
0.38,18.47,9.73,373.07,700.65,0.0,0.4,0.0,76.28,0.0,534.8429319246061
4.23,64.91,29.13,434.15,983.25,4.32,0.4,0.0,75.57,0.0,544.5229780437803
1.53,30.25,16.37,391.03,726.72,0.05,0.4,0.0,76.1,-0.03,746.6504024769529
0.02,17.36,8.97,384.87,700.63,0.0,0.4,62.64,76.28,0.0,421.54309317564184
10.18,89.7,30.47,449.77,1141.47,4.42,0.4,141.28,75.88,0.63,638.6555766280653
49.08,216.21,75.73,550.97,1871.87,10.9,0.45,157.1,75.21,1.0,452.6049610369664
98.02,287.27,97.0,532.98,1843.98,10.67,0.57,157.1,75.07,1.0,478.73382488804054
91.4,254.05,86.2,524.17,1782.92,10.37,0.68,157.1,74.47,1.0,701.2049508364871
21.37,88.58,27.5,540.02,1838.43,14.07,0.81,166.78,74.91,1.87,689.4223729232035
21.57,103.19,26.37,527.27,1724.77,13.73,0.96,169.2,74.99,2.0,765.2008291207021
85.08,270.87,85.43,482.25,1445.35,8.53,1.09,169.2,74.25,1.37,319.70914218583493
13.25,61.68,24.63,437.22,1079.28,0.47,1.1,169.2,75.27,0.03,778.7023779078154
12.48,78.92,26.53,433.57,1087.2,4.22,0.07,16.92,74.6,0.57,774.4016215795709
0.43,18.36,9.77,372.87,699.52,0.0,0.0,0.0,74.41,0.0,393.3283183238891
19.05,111.61,33.8,474.57,1341.25,6.5,0.01,0.0,74.66,1.93,559.4723829557188
45.77,195.45,51.53,502.5,1546.28,15.3,0.14,0.0,74.14,3.0,271.65049431219813
56.17,218.68,60.73,503.2,1579.47,17.2,0.32,0.0,74.2,3.73,465.93586547640734
16.55,85.5,23.77,464.47,1253.32,12.23,0.48,0.0,74.35,3.1,147.40396038525796
0.5,18.78,10.13,373.27,700.38,0.0,0.5,0.0,74.1,0.0,455.4477061666257
0.38,18.8,10.23,382.13,699.03,0.0,0.5,0.0,74.1,0.0,621.6250798044057
3.72,40.8,15.23,434.93,994.7,4.18,0.54,0.0,74.27,3.03,185.7656411434582
11.57,80.89,24.43,493.93,1422.1,13.08,0.64,0.0,74.32,6.0,94.06310864828993
0.6,17.0,10.87,454.55,1126.38,8.83,0.78,0.0,74.6,6.0,310.4172814207268
14.23,110.62,37.73,461.77,1232.22,9.37,0.84,0.0,74.3,6.0,151.32904136134312
10.45,68.87,29.63,441.5,1046.1,7.38,0.98,2.8,74.06,2.3,89.83536530204583
0.43,19.81,11.07,385.45,701.03,0.07,1.0,50.82,74.5,-0.1,438.52244439933565
3.27,40.18,17.17,399.08,799.73,1.0,1.0,135.11,74.36,0.5,231.9673239532567
28.63,165.38,52.2,484.93,1344.73,10.23,1.04,197.69,73.95,6.0,497.1581022507162
67.83,244.94,80.6,474.25,1357.88,10.88,1.12,197.7,73.29,6.0,417.7689701009949
115.75,313.8,96.63,493.02,1527.23,8.97,1.24,197.7,72.93,6.0,135.3302942448354
49.82,151.79,44.4,504.38,1580.45,18.13,1.37,197.7,73.06,6.0,784.1208130365412
30.42,110.17,32.43,500.47,1515.38,17.07,1.57,197.7,73.25,6.0,75.44254342999193
82.65,250.17,82.93,467.8,1342.97,6.4,1.7,197.7,72.79,4.63,349.9859503512271
19.52,92.44,31.73,461.15,1247.92,0.67,1.7,197.7,73.17,-0.3,363.29497895919485
22.67,110.37,34.9,466.28,1321.13,8.98,0.36,39.54,73.16,4.33,239.9393278071948
50.52,192.47,52.77,501.68,1537.9,12.42,0.1,0.0,72.54,6.0,336.2234159481304
42.35,165.81,43.27,503.27,1561.78,13.97,0.25,0.0,72.72,6.0,764.9768198432284
17.03,50.37,13.17,501.77,1497.5,13.68,0.39,0.0,72.84,6.0,215.07778117450653
24.57,118.8,29.9,508.98,1555.75,17.77,0.55,0.0,72.88,6.0,307.27585784721305
5.5,51.46,23.37,424.42,943.8,5.43,0.7,0.0,72.71,2.1,398.7262992498436
0.43,17.46,8.97,377.6,701.17,0.0,0.7,120.44,73.01,0.0,208.0860896127706
20.32,100.87,33.1,441.87,1112.25,5.8,0.7,191.28,72.7,2.67,537.9531293124455
94.63,303.78,87.03,497.1,1517.55,17.32,0.81,208.2,74.17,6.0,208.57805118270335
116.45,304.68,95.5,493.27,1550.47,8.72,0.94,208.2,71.71,6.0,59.99670279829297
49.85,150.69,42.3,503.77,1563.35,18.43,1.08,208.2,72.12,6.0,216.38701162405778
25.4,97.02,27.53,489.28,1458.25,14.88,1.27,208.2,72.24,6.0,242.02931426194846
103.5,294.85,91.57,488.58,1501.02,8.32,1.39,208.2,71.55,6.0,24.464810188190313
29.72,164.08,63.83,439.82,1105.32,3.0,1.44,208.2,72.02,1.13,454.94435633247485
57.53,202.97,70.53,489.05,1495.82,1.37,1.5,208.2,71.97,-0.57,643.1248989460873
28.62,150.18,53.83,444.57,1215.8,8.0,0.5,76.34,71.59,3.67,235.62150968564674
62.53,217.34,65.53,495.67,1494.82,14.87,0.1,0.0,79.07,6.0,229.4982941049093
49.63,154.83,44.8,498.02,1543.03,25.55,0.32,0.0,71.74,6.0,459.9253280220437
14.9,68.26,22.03,491.6,1432.78,18.37,0.56,0.0,71.6,6.0,105.78977422523894
6.48,33.53,14.47,426.6,962.2,5.2,0.7,27.46,71.59,1.97,269.52478135000274
0.43,17.52,9.17,374.97,699.2,0.0,0.7,153.91,71.63,0.0,529.4562680014205
0.28,17.19,8.73,381.92,700.6,0.0,0.7,188.67,71.63,0.0,765.8721246771456
11.82,82.99,28.57,441.67,1079.07,4.05,0.7,212.36,71.54,0.63,391.9472489048203
26.58,165.78,56.03,466.88,1266.68,8.87,0.77,184.32,71.49,6.0,782.5148344542977
103.77,308.66,93.1,495.17,1523.28,13.7,0.87,183.0,71.29,6.0,76.112352857308
87.48,243.12,73.03,504.35,1604.23,12.38,1.0,183.0,71.07,6.0,161.3222781518707
19.23,78.35,21.0,503.42,1531.47,16.6,1.15,183.0,71.35,6.0,230.90574471504078
44.73,197.58,59.93,495.23,1518.58,10.8,1.3,183.0,71.22,6.0,458.3295013802417
77.93,236.77,80.6,464.8,1316.25,6.33,1.4,183.0,71.07,4.63,269.3737822032417
21.63,115.26,46.6,464.4,1271.85,0.63,1.4,183.0,71.36,-0.07,695.439386005397
42.4,178.23,55.27,484.38,1468.43,13.72,0.09,6.1,70.9,4.5,211.66348871027003
67.05,210.5,62.23,488.27,1463.98,21.7,0.22,0.0,70.64,6.0,539.2564398353861
26.5,69.88,19.97,507.17,1586.52,18.52,0.41,0.0,71.04,6.0,204.0009486846684
8.23,60.81,22.8,462.27,1234.22,11.25,0.58,0.0,70.91,4.93,772.8878701801295
6.0,36.84,13.07,420.52,983.35,3.25,0.69,0.0,70.74,0.4,587.9519022542518
0.48,20.55,13.53,381.73,729.17,0.4,0.7,0.0,70.65,0.1,254.63441127436818
0.6,28.86,16.5,391.1,735.33,0.63,0.7,0.0,70.67,0.17,561.3716977082076
0.03,18.01,9.23,387.62,700.4,0.0,0.7,0.0,70.68,0.0,151.03849014645675
3.6,52.98,26.03,422.67,908.5,2.93,0.7,0.0,70.91,-0.13,467.69077438070235
0.47,29.79,17.37,389.93,710.88,0.27,0.7,29.6,71.3,-0.33,276.560362209857
0.0,17.28,8.8,390.48,700.43,0.0,0.7,44.4,71.16,0.0,289.4511087201099
0.0,17.47,9.07,393.8,699.95,0.0,0.7,91.51,71.18,0.0,292.6041655475128
24.48,171.12,53.83,474.5,1264.92,9.45,0.7,154.99,71.2,3.1,79.01387527293991
72.65,249.76,78.53,490.1,1413.18,13.72,0.83,170.2,70.96,6.0,87.56372170502436
115.98,306.27,92.73,496.78,1528.75,11.48,0.95,170.2,70.56,6.0,341.3684681641171
20.2,67.39,24.0,509.35,1559.15,20.98,1.12,170.2,71.1,6.0,253.3250578873267
64.43,204.54,61.03,500.08,1564.75,13.95,1.33,170.2,71.02,6.0,621.34493141243
41.88,175.18,67.2,450.27,1154.25,3.83,1.4,170.2,70.83,1.93,711.4382134371263
17.07,92.05,32.27,463.9,1309.53,3.52,1.0,119.14,70.94,1.47,464.9831914814422
66.02,229.49,66.2,503.48,1600.95,16.45,0.05,0.0,70.64,6.0,317.2792657376558
64.97,220.75,63.63,499.57,1558.87,26.3,0.3,0.0,70.86,6.0,680.5805092587834
17.08,86.45,22.67,505.9,1542.45,21.97,0.55,0.0,70.74,6.0,676.7283090046258
0.98,19.15,10.53,374.4,703.5,0.13,0.7,0.0,70.58,0.4,629.3478218032687
0.42,18.83,10.13,379.58,699.83,0.0,0.7,0.0,70.55,0.0,201.20828557334607
2.33,39.91,18.93,407.55,846.2,2.22,0.7,0.0,70.56,0.5,423.93329394721513
1.73,44.68,28.8,397.22,733.23,2.12,0.7,0.0,70.66,-0.43,297.5123144123354
0.22,18.09,9.3,387.08,701.05,0.07,0.7,0.0,70.95,-0.03,486.3837178089525
0.0,16.69,8.4,389.77,700.2,0.0,0.7,37.08,71.01,0.0,389.4737238469388
4.73,63.83,25.13,411.33,832.55,1.8,0.7,162.72,70.96,0.77,45.51283876620437
79.48,280.37,82.33,507.55,1558.87,19.22,0.77,187.4,70.3,6.0,22.28992008374189
114.43,313.07,97.7,490.23,1493.17,9.98,0.93,187.4,69.89,6.0,478.5766444831679
56.17,151.34,44.33,505.25,1553.92,17.17,1.06,187.4,70.46,6.0,764.6950286598876
41.05,132.02,40.2,499.33,1484.37,19.78,1.27,187.4,70.44,6.0,254.08694036124507
71.17,231.5,76.27,466.62,1307.72,5.43,1.4,187.4,69.91,5.1,144.4614739509998
20.65,120.04,43.93,464.62,1271.2,1.23,1.4,187.4,70.45,-0.2,388.3946278302319
33.32,125.36,39.47,464.12,1325.85,10.18,0.38,56.22,70.07,5.0,710.6534674506693
59.18,189.27,57.03,491.27,1477.4,15.75,0.13,0.0,69.54,6.0,52.97483356753946
44.8,145.93,35.17,499.63,1540.02,19.5,0.32,0.0,69.87,6.0,204.73894282392575
14.97,65.92,17.73,501.32,1502.45,20.17,0.53,0.0,70.2,6.0,360.16814408963546
8.47,62.68,25.37,440.27,1104.2,6.5,0.69,0.0,69.82,2.3,740.7476055169391
0.77,25.05,14.7,375.22,698.8,0.02,0.7,0.0,69.93,-0.23,37.7136169093792
0.3,18.76,10.13,381.22,700.68,0.0,0.7,39.5,69.93,0.0,177.51559612125857
0.12,18.23,9.47,386.92,700.68,0.0,0.7,143.77,69.93,0.0,717.039462627472
45.75,228.86,69.53,493.48,1472.1,11.98,0.72,196.84,69.5,4.97,486.9441218303109
109.05,315.21,95.93,491.18,1499.05,14.83,0.86,202.8,69.1,6.0,781.9729787744582
96.52,271.52,80.27,499.03,1557.47,12.15,0.98,202.8,69.03,6.0,376.3776813937002
87.0,286.66,91.0,483.75,1433.17,9.85,1.37,202.8,69.13,6.0,662.7566120587871
42.97,157.09,53.87,462.2,1298.98,0.0,1.4,202.8,68.84,2.77,155.87359520600876
9.48,86.27,39.53,411.38,937.73,0.13,1.4,202.8,68.37,0.77,506.0864677439531
34.17,155.08,47.8,473.93,1372.73,10.35,0.26,40.56,69.13,4.17,543.6441602559062
80.25,248.06,74.23,495.5,1554.35,23.82,0.18,0.0,69.04,6.0,656.8027117357415
26.8,73.82,21.47,509.57,1598.5,21.8,0.4,0.0,69.06,6.0,82.01190873957239
12.1,71.18,26.97,441.78,1131.82,13.13,0.65,0.0,69.22,6.0,222.60265893122414
6.12,52.28,25.4,404.93,882.95,2.97,0.7,0.0,68.95,5.57,588.7367687318329
1.33,29.23,17.93,387.62,739.83,1.3,0.7,0.0,68.95,-0.4,562.0646388641762
33.13,176.2,54.53,488.03,1414.22,11.47,0.72,175.62,69.1,5.13,552.3343501091585
110.13,327.17,97.5,489.0,1489.52,15.75,0.86,181.3,68.63,6.0,282.0100139777933
98.2,245.1,74.13,498.83,1597.07,11.95,0.99,181.3,68.09,6.0,478.7481263335503
22.53,79.59,23.77,510.55,1611.1,20.7,1.17,181.3,68.77,6.0,302.3529062200105
94.45,283.42,87.0,495.5,1512.55,12.68,1.36,181.3,68.14,6.0,588.8465772248746
10.62,81.89,40.67,422.5,993.43,2.05,1.4,181.3,68.37,0.47,321.82024045875005
14.0,74.82,27.57,457.22,1252.03,3.4,0.82,108.78,68.38,2.6,105.23577768987161
75.0,251.06,73.03,503.43,1600.28,18.62,0.06,0.0,68.27,6.0,653.0967925534642
47.5,136.5,39.53,494.4,1486.93,23.73,0.31,0.0,68.03,6.0,60.838754209311446
14.27,83.04,19.97,502.43,1542.42,22.15,0.55,0.0,68.37,6.0,682.5588398335385
3.53,42.61,17.67,397.48,859.73,2.18,0.7,0.0,67.99,1.0,578.5324868523458
3.52,43.91,23.33,394.52,780.17,2.07,0.7,0.0,68.32,-0.33,695.2514360878704
0.23,17.79,9.43,380.75,700.53,0.0,0.7,0.0,68.39,0.0,545.4679645077849
0.07,17.43,9.07,386.5,699.85,0.0,0.7,74.15,68.39,0.0,602.3111390870254
5.17,62.57,24.73,409.67,852.37,1.63,0.7,166.83,68.24,0.93,327.23343249923346
61.82,249.73,72.23,513.22,1594.52,15.95,0.75,197.24,67.72,6.0,198.3175445475208
108.95,314.54,96.5,494.7,1532.18,10.37,0.89,196.2,67.47,6.0,592.3935949462466
86.28,231.95,68.43,503.47,1592.32,13.12,1.01,196.2,67.41,6.0,792.9715813956864
18.53,65.65,17.7,507.05,1568.0,18.22,1.18,196.2,67.81,6.0,741.9571088553639
67.38,242.96,75.77,489.23,1472.52,9.57,1.35,196.2,67.53,6.0,324.12891538621625
85.73,257.61,85.77,467.88,1360.67,4.82,1.4,196.2,67.12,4.63,305.59023062317283
21.3,104.95,38.63,462.23,1262.52,1.08,1.4,196.2,67.56,-0.13,561.662972354563
32.85,166.9,56.4,465.48,1334.97,10.72,0.28,39.24,67.62,5.33,530.5740540832921
87.12,262.26,77.67,492.38,1510.28,25.15,0.19,0.0,67.22,6.0,39.683171507145744
22.75,60.55,17.2,501.9,1529.5,24.25,0.44,0.0,67.5,6.0,591.4951165457023
15.93,82.81,30.0,470.48,1280.55,12.53,0.67,0.0,67.48,4.13,691.5666562734405
2.22,34.3,19.43,389.23,755.63,1.52,0.7,12.47,67.34,-0.53,137.78210676634626
13.38,85.53,30.67,426.8,1002.0,3.6,0.7,194.33,67.45,1.03,510.6295705585653
72.32,264.22,78.23,507.0,1575.83,17.38,0.78,191.6,66.97,6.0,314.3485419091012
110.87,309.28,95.4,490.82,1528.98,9.75,0.93,191.6,66.46,6.0,614.6529681583343
59.85,163.39,48.27,504.18,1584.82,15.03,1.05,191.6,67.02,6.0,769.8592118003289
23.75,84.29,24.07,500.95,1546.22,17.38,1.24,191.6,66.83,6.0,43.26701982165105
98.02,299.74,95.77,484.47,1489.43,10.07,1.38,191.6,66.68,6.0,235.1788675847929
21.95,116.74,50.4,462.98,1262.47,2.28,1.4,191.6,66.62,0.6,74.49671538890107
4.65,48.82,25.87,389.67,851.9,1.4,0.85,121.35,66.73,3.23,83.92203666928981
46.87,210.19,62.63,504.75,1594.92,12.85,0.03,0.0,66.58,6.0,226.77314868971007
86.4,267.82,79.73,494.68,1499.52,27.28,0.24,0.0,67.3,6.0,615.2946279904863
19.1,59.74,16.17,512.12,1591.77,23.72,0.5,0.0,66.71,6.0,225.46406902567833
10.27,53.41,21.33,444.1,1097.2,7.42,0.69,0.0,66.42,2.3,608.9662973876548
0.5,18.36,9.6,373.65,700.52,0.0,0.7,0.0,66.85,0.0,259.2107049858605
0.35,18.45,9.6,381.2,699.43,0.0,0.7,142.37,66.59,0.03,414.9961117867788
50.28,214.17,62.93,504.4,1545.38,13.05,0.72,197.47,65.96,5.67,682.8343752187211
112.0,322.91,99.47,481.53,1427.08,14.9,0.87,194.7,65.87,6.0,299.37716439316864
84.67,233.67,69.7,493.23,1515.27,12.58,1.01,194.7,65.66,6.0,526.3506587344746
21.52,65.06,16.77,501.8,1550.78,13.28,1.15,194.7,65.94,6.0,716.0204410423466
9.88,56.16,18.23,477.83,1345.15,6.6,1.28,194.7,66.33,4.47,746.7514109630283
16.37,88.24,29.9,453.58,1203.02,4.82,0.87,129.8,66.35,1.93,153.16598590249487
37.18,164.78,49.4,502.27,1527.3,11.23,0.05,0.0,66.23,6.0,643.953732967464
59.38,221.94,64.33,498.37,1534.33,17.9,0.19,0.0,65.6,6.0,471.36048959722393
41.52,124.01,36.57,496.4,1503.22,19.0,0.4,0.0,65.59,6.0,342.987604953727
6.78,25.99,6.37,505.78,1545.85,18.67,0.59,0.0,65.9,6.0,248.44976380388835
3.6,40.81,15.57,400.02,846.9,2.42,0.7,0.0,65.88,1.8,189.5467845686726
0.35,19.18,10.37,379.9,699.78,0.0,0.7,0.0,65.93,0.0,126.89488878089469
1.1,31.22,14.37,397.6,787.25,1.05,0.7,0.0,65.88,0.2,116.31118209139822
0.37,21.9,10.8,401.22,756.93,1.28,0.7,0.0,65.95,0.23,460.9245615290856
0.15,22.87,11.77,395.3,724.02,0.33,0.7,0.0,65.73,0.1,168.52357907639816
0.6,21.34,11.17,405.92,747.98,1.22,0.8,0.0,65.86,0.3,189.00280881725485
2.13,50.08,23.7,419.87,848.47,2.57,0.8,0.0,65.83,0.5,649.8765331860996
1.37,50.27,30.17,402.42,757.48,1.08,0.8,0.0,65.55,-0.97,460.50361852694186
0.67,33.14,20.97,394.92,702.98,0.97,0.8,0.0,67.78,0.17,135.45248682324018
0.2,18.71,10.83,395.6,702.98,0.1,0.8,112.7,65.91,-0.1,620.9342472574062
5.27,57.89,22.83,421.33,893.53,2.07,0.8,173.89,65.78,0.43,456.9587749483471
40.57,223.74,61.47,507.68,1522.5,15.05,0.84,155.0,65.15,6.0,428.5549392932735
115.3,320.71,96.63,491.85,1514.75,13.83,1.02,153.9,64.98,6.0,322.39310678941547
42.0,103.51,32.1,503.03,1532.1,15.23,1.15,153.9,65.32,6.0,627.7060598625394
21.72,105.39,31.53,509.67,1563.72,17.52,1.33,153.9,65.22,6.0,457.79719939964707
58.83,219.72,72.33,468.75,1285.62,9.43,1.49,153.9,64.95,4.6,262.54971766183735
15.75,84.01,35.17,457.75,1210.32,0.83,1.5,153.9,65.16,0.1,486.02452999720117
22.63,124.49,37.97,477.13,1352.08,9.1,0.12,10.26,65.33,4.7,310.4715251980524
61.37,206.35,58.0,505.83,1608.02,16.25,0.13,0.0,64.92,6.0,343.01981615877594
50.37,176.8,49.5,499.05,1517.43,19.18,0.32,0.0,64.69,6.0,704.807973928313
13.4,52.57,14.53,502.85,1500.87,14.57,0.5,0.0,65.35,6.0,284.9501636696805
18.98,104.91,34.27,473.75,1292.07,13.38,0.67,0.0,64.93,4.83,451.74989514244953
2.55,39.74,23.27,388.38,763.42,1.17,0.7,0.0,65.01,-0.27,671.4023190830194
2.77,50.71,29.87,391.02,748.43,0.58,0.7,6.31,65.02,-0.5,409.21237797108915
0.27,15.97,8.03,383.72,700.67,0.0,0.7,43.44,65.29,0.0,542.869844475761
3.03,49.74,22.97,401.7,803.8,1.18,0.7,155.48,65.0,0.27,191.90771958837286
70.32,263.66,77.27,507.83,1553.1,16.48,0.75,188.31,64.57,5.5,334.60339656990254
116.12,316.67,97.77,484.15,1465.52,12.98,0.92,186.6,64.2,6.0,525.9412358329282
60.4,156.15,44.1,509.25,1588.18,15.78,1.05,186.6,64.38,6.0,315.76147800765466
25.17,91.19,26.13,504.45,1546.55,16.25,1.24,186.6,64.7,6.0,757.6430996097042
77.45,262.74,82.1,482.9,1424.43,7.88,1.35,186.6,63.97,6.0,63.16962136651273
38.32,148.09,60.67,450.12,1168.82,3.65,1.4,186.6,63.71,1.7,263.68897871117224
12.25,68.66,25.77,450.93,1193.9,2.28,0.96,130.62,63.97,2.3,639.0934837186505
60.68,200.33,58.1,505.85,1585.2,15.75,0.05,0.0,64.02,6.0,773.5740103356948
59.27,210.46,62.1,494.43,1509.02,21.03,0.26,0.0,63.98,6.0,797.4211003273085
8.4,14.6,6.27,500.4,1491.85,20.3,0.47,0.0,64.23,6.0,333.67599058520864
8.77,49.31,16.5,441.77,1099.1,9.52,0.66,0.0,63.97,4.97,323.2469956239802
0.5,19.27,10.43,376.0,700.08,0.0,0.7,0.0,63.46,0.0,126.34933251026814
0.82,26.79,14.07,392.02,736.0,0.83,0.7,0.0,63.61,0.23,74.61593257334607
5.35,75.65,35.73,428.72,941.45,3.6,0.7,0.0,63.9,-0.47,194.13745900896902
0.15,18.12,9.4,384.92,700.05,0.0,0.7,0.0,64.39,0.0,383.7724814220928
0.05,17.9,9.3,388.78,698.75,0.0,0.7,19.47,64.39,0.0,445.6182059489438
0.0,17.54,9.1,392.75,699.05,0.0,0.7,90.27,64.39,0.0,559.4000174971443
21.43,125.74,46.2,447.82,1090.57,5.15,0.7,180.31,63.96,1.57,212.7570697603369
71.83,257.5,72.3,510.07,1578.4,16.77,0.79,200.8,63.75,6.0,445.1519199992472
111.62,314.73,98.97,490.83,1466.55,9.32,0.94,200.8,63.27,6.0,342.57555604484514
64.07,184.04,51.17,504.4,1565.1,13.53,1.05,200.8,63.55,6.0,125.83298112853663
17.57,74.32,22.57,500.48,1483.43,14.88,1.2,200.8,63.72,6.0,780.60889236207
61.73,203.03,62.0,494.9,1515.62,11.43,1.35,200.8,63.65,6.0,424.50345063669374
42.37,150.77,58.73,456.73,1188.6,3.8,1.4,200.8,63.25,2.03,55.78180463457829
14.45,74.27,27.43,461.68,1276.73,3.5,0.84,127.17,63.5,2.37,633.2354517156637
81.65,285.16,83.4,498.77,1551.02,20.5,0.08,0.0,63.22,6.0,189.74458333474468
53.78,199.28,58.13,496.78,1541.47,22.27,0.32,0.0,63.21,6.0,587.6583389723382
16.07,68.31,21.07,494.17,1443.42,23.97,0.58,0.0,63.39,6.0,142.5606019226252
5.7,53.7,22.17,402.2,885.07,2.4,0.7,0.0,62.95,0.37,286.034228846067
2.68,47.9,28.0,388.27,763.57,1.37,0.7,0.0,63.33,-0.7,683.0339540363348
0.33,18.56,9.7,379.92,699.77,0.0,0.7,37.32,63.61,0.0,464.9320657069329
0.22,18.07,9.5,385.27,701.48,0.0,0.7,138.1,63.58,0.0,654.7327115348162
41.57,195.98,63.67,487.67,1401.73,11.37,0.71,205.95,63.14,3.33,186.2327820819919
